"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 태백시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 태백시 소도동","1**","단독","8m미만","68.59","165","201508","11~20","3,000","1985","천제단길"
"강원도 태백시 소도동","3**","단독","8m미만","151.82","186","201501","21~31","12,800","2015","버들치길"
"강원도 태백시 소도동","2*","단독","8m미만","31.68","194","201511","21~30","3,000","1984","태백산로"
"강원도 태백시 소도동","2*","단독","8m미만","28.71","234","201502","21~28","1,100","1983","null"
"강원도 태백시 소도동","5*","단독","-","41.64","350.5","201506","1~10","7,860","1999","소도길"
"강원도 태백시 소도동","1*","단독","12m미만","124","453","201511","11~20","10,000","1960","소도길"
"강원도 태백시 장성동","1**","다가구","12m미만","234.1","931","201505","11~20","30,000","2015","보드미길"
"강원도 태백시 장성동","1**","단독","12m미만","165","62","201509","21~30","5,800","1979","장성1길"
"강원도 태백시 장성동","2**","단독","8m미만","26.47","94","201504","1~10","500","1983","계산7길"
"강원도 태백시 장성동","1**","단독","8m미만","40","106","201503","21~31","4,000","1980","장성1길"
"강원도 태백시 장성동","2**","단독","8m미만","28.8","118","201504","1~10","1,000","1980","null"
"강원도 태백시 장성동","2**","단독","12m미만","29.22","120","201509","11~20","1,500","1995","null"
"강원도 태백시 장성동","2**","단독","8m미만","27.95","124","201504","1~10","600","1983","계산8길"
"강원도 태백시 장성동","1**","단독","12m미만","219.16","129","201501","11~20","14,700","1984","장성로"
"강원도 태백시 장성동","1**","단독","8m미만","80.04","139","201512","1~10","4,500","2014","장성1길"
"강원도 태백시 장성동","2**","단독","8m미만","47.57","154","201504","1~10","1,000","1980","계산10길"
"강원도 태백시 장성동","6*","단독","12m미만","184.52","155","201511","21~30","4,800","1981","하장성1길"
"강원도 태백시 장성동","2**","단독","8m미만","17.28","169","201507","1~10","1,000","1980","계산2길"
"강원도 태백시 장성동","2**","단독","8m미만","52.56","200","201503","11~20","6,800","1983","계산8길"
"강원도 태백시 장성동","2**","단독","8m미만","38.4","244","201505","1~10","1,800","1980","계산1길"
"강원도 태백시 장성동","5*","단독","8m미만","85.55","263","201512","1~10","3,370","1996","장성로"
"강원도 태백시 장성동","1**","단독","8m미만","87.58","298","201507","21~31","4,010","1988","메밀들1길"
"강원도 태백시 철암동","4**","단독","8m미만","18.5","82","201512","11~20","300","1995","삼방1길"
"강원도 태백시 철암동","4**","단독","8m미만","39.6","177","201503","1~10","1,500","1983","삼방3길"
"강원도 태백시 통동","7*","다가구","8m미만","197.64","250","201512","11~20","17,000","1998","통리1길"
"강원도 태백시 통동","7*","단독","8m미만","63.83","125","201508","1~10","6,400","2011","통리1길"
"강원도 태백시 통동","7*","단독","8m미만","42.84","151","201509","21~30","4,180","1957","통리1길"
"강원도 태백시 통동","2**","단독","8m미만","160.49","265","201507","1~10","17,800","2009","용정길"
"강원도 태백시 화전동","1*","단독","8m미만","39.9","40","201506","21~30","450","1980","외솔배기1길"
"강원도 태백시 화전동","1*","단독","25m이상","48","48.82","201507","21~31","2,000","1960","외솔배기1길"
"강원도 태백시 화전동","*","단독","8m미만","36.72","49.44","201512","1~10","2,000","1995","외솔배기1길"
"강원도 태백시 화전동","6*","단독","8m미만","40.5","59","201511","11~20","2,500","1985","효자길"
"강원도 태백시 화전동","1*","단독","8m미만","86.59","63","201510","1~10","9,200","1983","외솔배기1길"
"강원도 태백시 화전동","6*","단독","8m미만","40.5","70","201506","1~10","1,300","1980","효자길"
"강원도 태백시 화전동","8*","단독","8m미만","48","70","201506","21~30","2,400","1977","초막1길"
"강원도 태백시 화전동","*","단독","8m미만","67.35","86","201510","11~20","2,800","2014","외솔배기1길"
"강원도 태백시 화전동","1*","단독","8m미만","31.82","99","201511","11~20","1,500","1983","외솔배기1길"
"강원도 태백시 화전동","6*","단독","8m미만","40.5","99","201503","11~20","4,200","1980","효자길"
"강원도 태백시 화전동","*","단독","12m미만","58.48","103","201503","1~10","6,000","1995","외솔배기길"
"강원도 태백시 화전동","6*","단독","8m미만","21.03","112","201509","1~10","2,500","1984","효자길"
"강원도 태백시 화전동","*","단독","8m미만","30.6","112","201509","11~20","1,800","1960","외솔배기1길"
"강원도 태백시 화전동","1**","단독","8m미만","79.2","117","201509","1~10","3,100","1981","매닙재2길"
"강원도 태백시 화전동","1*","단독","12m미만","39.42","142","201503","11~20","2,000","1983","외솔배기길"
"강원도 태백시 황지동","7*","다가구","8m미만","496.91","241","201505","21~31","58,000","1980","문화로3길"
"강원도 태백시 황지동","7*","다가구","8m미만","497.44","241","201505","21~31","58,000","1980","문화로3길"
"강원도 태백시 황지동","7*","다가구","8m미만","548.47","265","201505","21~31","64,000","1980","황지남2길"
"강원도 태백시 황지동","6**","단독","8m미만","56","60","201508","1~10","3,000","1983","엄나무정2길"
"강원도 태백시 황지동","3*","단독","8m미만","48","63","201508","21~31","4,500","1960","시장남2길"
"강원도 태백시 황지동","2**","단독","8m미만","61.29","64","201511","1~10","2,500","1981","먹거리길"
"강원도 태백시 황지동","1**","단독","12m미만","152.21","76.5","201511","1~10","2,700","1984","상장로"
"강원도 태백시 황지동","1*","단독","8m미만","40.5","83","201509","11~20","3,300","1972","황지북2길"
"강원도 태백시 황지동","3**","단독","8m미만","56.73","96","201507","21~31","7,000","1995","삼수2길"
"강원도 태백시 황지동","7*","단독","8m미만","47.54","99","201505","21~31","8,200","1984","황지남3길"
"강원도 태백시 황지동","1**","단독","12m미만","60.33","109","201509","1~10","6,800","1961","상장로"
"강원도 태백시 황지동","2**","단독","8m미만","51.7","112","201510","21~31","4,800","1984","연지로19번길"
"강원도 태백시 황지동","7*","단독","8m미만","92.57","112","201510","21~31","9,500","1979","문화로3길"
"강원도 태백시 황지동","1**","단독","8m미만","46.48","124","201504","11~20","1,300","1983","함태1길"
"강원도 태백시 황지동","7*","단독","8m미만","60","126","201511","1~10","7,000","1982","백석길"
"강원도 태백시 황지동","4**","단독","8m미만","61.8","130","201504","21~30","8,000","1984","서학1길"
"강원도 태백시 황지동","5*","단독","8m미만","71.77","131","201508","21~31","6,500","1979","중앙남2길"
"강원도 태백시 황지동","3*","단독","8m미만","45.75","132","201511","21~30","16,500","1983","시장북1길"
"강원도 태백시 황지동","8*","단독","8m미만","100.45","132.29","201506","1~10","4,500","1985","문화로"
"강원도 태백시 황지동","7*","단독","8m미만","76.23","134","201508","1~10","7,511","1979","문화로3길"
"강원도 태백시 황지동","2**","단독","8m미만","54.81","136","201504","21~30","4,800","1961","중앙벗1길"
"강원도 태백시 황지동","2**","단독","12m미만","109.68","151","201508","11~20","7,914","1999","황지로"
"강원도 태백시 황지동","2**","단독","12m미만","90.9","159","201503","11~20","9,000","1985","황지로"
"강원도 태백시 황지동","2**","단독","12m미만","35.31","162","201503","11~20","6,800","1982","황연5길"
"강원도 태백시 황지동","1**","단독","12m미만","180.23","162","201507","11~20","16,100","2011","짐대배기1길"
"강원도 태백시 황지동","7*","단독","8m미만","89.71","168","201506","1~10","16,000","2010","문화로3길"
"강원도 태백시 황지동","2**","단독","12m미만","57.04","175","201504","21~30","8,000","1983","황연3길"
"강원도 태백시 황지동","4*","단독","8m미만","80.56","178","201505","11~20","10,700","1993","문예1길"
"강원도 태백시 황지동","4*","단독","8m미만","190.14","193","201512","21~31","20,000","1998","문예1길"
"강원도 태백시 황지동","4*","단독","8m미만","184.98","201","201507","11~20","14,800","1997","문예1길"
"강원도 태백시 황지동","2**","단독","8m미만","99.98","205","201509","11~20","7,000","1985","연지로33번길"
"강원도 태백시 황지동","4*","단독","12m미만","172.8","224","201507","21~31","6,300","1991","문예길"
"강원도 태백시 황지동","9*","단독","12m미만","120.15","228","201504","11~20","27,700","1980","황지로"
"강원도 태백시 황지동","2**","단독","8m미만","82.82","255","201510","1~10","10,400","1981","황연4길"
"강원도 태백시 황지동","1**","단독","8m미만","99.6","330","201511","11~20","17,000","2002","학마을길"
"강원도 태백시 황지동","1**","단독","25m미만","509.99","338","201512","1~10","39,990","1987","번영로"
"강원도 태백시 황지동","4**","단독","8m미만","28.27","584","201503","21~31","10,000","2007","null"
"강원도 태백시 황지동","2*","단독","8m미만","283.73","595","201510","21~31","43,000","1996","황지연못길"
"강원도 태백시 황지동","4**","단독","8m미만","170.89","597","201510","21~31","8,000","2000","솔바람길"
"강원도 태백시 황지동","4**","단독","25m미만","229.21","737","201510","21~31","28,000","2005","서학로"
