"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 철원군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 철원군 김화읍 청양리","7*","단독","8m미만","96.28","660","201510","11~20","9,000","1998","청양로"
"강원도 철원군 김화읍 청양리","7**","단독","8m미만","74.4","836","201510","21~31","5,000","1995","청하골길"
"강원도 철원군 김화읍 학사리","2**","단독","8m미만","91.57","174","201511","21~30","13,000","2014","김화로"
"강원도 철원군 김화읍 학사리","2**","단독","8m미만","247.77","453","201507","21~31","16,000","2010","김화로"
"강원도 철원군 동송읍 상노리","2**","단독","8m미만","82.44","525","201504","11~20","11,400","1995","상노1길"
"강원도 철원군 동송읍 상노리","7**","단독","-","93.75","605","201505","11~20","8,400","2000","상노로"
"강원도 철원군 동송읍 오덕리","4**","단독","12m미만","39.6","98","201507","21~31","3,500","1995","오덕로"
"강원도 철원군 동송읍 오덕리","9**","단독","12m미만","230.25","222","201505","1~10","17,000","1999","오덕로"
"강원도 철원군 동송읍 오덕리","1***","단독","-","91.34","230","201505","11~20","2,105","1995","null"
"강원도 철원군 동송읍 오덕리","9**","단독","8m미만","62.74","291","201505","21~31","3,000","1995","오덕로19번길"
"강원도 철원군 동송읍 오덕리","2**","단독","8m미만","73.35","408","201512","21~31","9,124","1985","오덕로"
"강원도 철원군 동송읍 오덕리","8**","단독","8m미만","82","420","201507","21~31","3,800","2015","태봉로"
"강원도 철원군 동송읍 오덕리","2*","단독","8m미만","82.5","431","201504","21~30","11,700","1995","강회동길"
"강원도 철원군 동송읍 오덕리","1***","단독","12m미만","65.39","506","201507","11~20","4,900","1995","태봉로"
"강원도 철원군 동송읍 오덕리","4**","단독","8m미만","80","640","201512","21~31","6,400","1997","오덕로"
"강원도 철원군 동송읍 오덕리","2**","단독","8m미만","91.8","798","201503","1~10","15,000","1995","송학동길"
"강원도 철원군 동송읍 오지리","1***","단독","8m미만","226.5","330","201510","11~20","8,500","2000","북원로"
"강원도 철원군 동송읍 오지리","1***","단독","8m미만","67.97","977","201508","1~10","9,500","1995","오지2길"
"강원도 철원군 동송읍 오지리","4**","단독","8m미만","100.44","1355","201502","21~28","9,645","null","왜매길"
"강원도 철원군 동송읍 이길리","3**","단독","8m미만","71.73","419","201507","1~10","7,400","1995","이길리안길"
"강원도 철원군 동송읍 이길리","2*","단독","8m미만","278.13","463","201510","11~20","3,200","1995","이길리안길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","34.2","36","201503","21~31","540","1995","이평1로"
"강원도 철원군 동송읍 이평리","8**","단독","25m미만","66.6","72.26","201511","1~10","7,000","1997","금학로251번길"
"강원도 철원군 동송읍 이평리","6**","단독","8m미만","224.21","106","201506","21~30","36,000","1984","이평로53번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","70.7","143","201503","1~10","2,500","1998","이평1로"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","99.99","162","201509","1~10","14,800","1994","이평1로25번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","84.88","198","201509","11~20","3,000","1985","이평로111번길"
"강원도 철원군 동송읍 이평리","7**","단독","25m미만","55.76","219","201506","21~30","13,200","1995","금학로136번안길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","88.69","226","201504","11~20","10,540","2008","이평로111번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","92.1","226","201509","11~20","7,500","1995","금학로217번길"
"강원도 철원군 동송읍 이평리","2**","단독","8m미만","49.9","251","201503","11~20","4,800","1995","금학로74번길"
"강원도 철원군 동송읍 이평리","4**","단독","8m미만","64.8","251","201504","11~20","2,300","1991","null"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","86.4","280","201501","21~31","11,000","1996","금학로229번길"
"강원도 철원군 동송읍 이평리","7**","단독","8m미만","217.6","308","201510","1~10","14,500","1996","금학로136번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","83.5","317","201503","21~31","13,200","1993","이평1로38번길"
"강원도 철원군 동송읍 이평리","6**","단독","8m미만","50.4","329","201510","21~31","10,500","1998","이평로52번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","91.46","331","201506","21~30","15,000","1998","금학로187번안길"
"강원도 철원군 동송읍 이평리","2**","단독","8m미만","100","345","201510","21~31","18,500","2012","금학로59번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","72.8","364","201506","21~30","7,300","1996","금학로67번길"
"강원도 철원군 동송읍 이평리","7**","단독","8m미만","98.25","470","201506","11~20","15,730","2001","금학로157번안길"
"강원도 철원군 동송읍 이평리","5**","단독","8m미만","66.05","476","201510","21~31","15,000","1991","null"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","238.64","480","201503","11~20","21,800","2000","금학로217번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","98.77","500","201508","21~31","11,800","2011","금학로67번길"
"강원도 철원군 동송읍 이평리","8**","단독","8m미만","94.59","599","201509","11~20","16,630","2006","이평로123번길"
"강원도 철원군 동송읍 장흥리","1**","단독","8m미만","83.44","198","201507","21~31","3,280","1995","구수동1길"
"강원도 철원군 동송읍 장흥리","2**","단독","8m미만","70.64","346","201510","21~31","3,500","1995","태봉로"
"강원도 철원군 동송읍 장흥리","2**","단독","8m미만","65.52","392","201510","11~20","6,000","1995","태봉로"
"강원도 철원군 동송읍 장흥리","6*","단독","8m미만","61.53","397","201502","1~10","7,500","1983","도덕탄길"
"강원도 철원군 동송읍 장흥리","4**","단독","12m미만","54.4","490","201511","11~20","6,700","1995","태봉로"
"강원도 철원군 서면 와수리","1***","단독","25m미만","67.32","212","201508","21~31","5,200","1989","와수로"
"강원도 철원군 서면 와수리","1***","단독","8m미만","88.65","257","201512","1~10","4,000","1995","와수1로19번길"
"강원도 철원군 서면 와수리","2***","단독","12m미만","122.9","369.2","201512","1~10","8,000","2001","아리랑로7번길"
"강원도 철원군 서면 와수리","2***","단독","12m미만","149.95","371.2","201506","21~30","19,800","2006","무금로"
"강원도 철원군 서면 와수리","1**","단독","8m미만","250.8","529","201504","21~30","13,200","2000","와수로367번길"
"강원도 철원군 서면 와수리","1***","단독","8m미만","76.5","542","201503","1~10","7,500","1995","와수로216번길"
"강원도 철원군 서면 자등리","3**","다가구","12m미만","133.46","670","201506","21~30","23,000","2012","금강로"
"강원도 철원군 서면 자등리","3**","다가구","8m미만","613.91","2548","201507","1~10","53,000","2012","금강로"
"강원도 철원군 서면 자등리","1***","단독","8m미만","97.68","495","201504","1~10","3,000","1993","자등로"
"강원도 철원군 서면 자등리","7**","단독","25m미만","85","528","201503","21~31","9,000","1997","신술3길"
"강원도 철원군 철원읍 관전리","1**","단독","8m미만","70.94","463","201506","1~10","10,000","1995","관전길"
"강원도 철원군 철원읍 관전리","1**","단독","12m미만","72.33","563","201504","1~10","4,949","1995","금강산로"
"강원도 철원군 철원읍 대마리","1*","단독","12m미만","70.08","308","201503","1~10","6,447","1995","묘장로"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","99.2","330","201511","21~30","10,500","1999","묘장로"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","56.52","682","201506","1~10","4,000","null","대마1길"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","102.8","949","201512","1~10","8,700","1979","대마1길"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","63.8","976","201505","11~20","13,000","1995","대마1길"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","63.8","976","201503","1~10","13,000","1995","대마1길"
"강원도 철원군 철원읍 대마리","1**","단독","8m미만","56.19","1424","201506","21~30","12,190","1979","대마1길"
"강원도 철원군 철원읍 화지리","4*","단독","8m미만","60","105","201509","11~20","2,000","1999","금학로255번길"
"강원도 철원군 철원읍 화지리","6*","단독","8m미만","99.79","162","201503","21~31","3,500","1983","금학로279번길"
"강원도 철원군 철원읍 화지리","1*","단독","8m미만","98.12","174","201503","21~31","11,000","2006","화지로24번안길"
"강원도 철원군 철원읍 화지리","4*","단독","8m미만","63","235","201511","1~10","9,000","1990","금학로255번길"
"강원도 철원군 철원읍 화지리","8**","단독","8m미만","81.02","246","201506","11~20","5,000","1985","화지로36번길"
"강원도 철원군 철원읍 화지리","4*","단독","8m미만","99.4","318","201504","11~20","14,500","2010","금학로279번길"
"강원도 철원군 철원읍 화지리","8**","단독","8m미만","84.84","349","201503","1~10","12,000","1995","화지로24번안길"
"강원도 철원군 철원읍 화지리","1*","단독","8m미만","91.56","382","201512","21~31","8,500","1986","화지로"
"강원도 철원군 철원읍 화지리","4*","단독","8m미만","83.68","393","201511","21~30","14,260","1987","금학로273번길"
"강원도 철원군 철원읍 화지리","2*","단독","8m미만","97.44","403","201510","21~31","6,000","1956","화지로6번길"
"강원도 철원군 철원읍 화지리","2*","단독","8m미만","99.71","417","201511","21~30","9,000","1982","화지로5번길"
"강원도 철원군 철원읍 화지리","8**","단독","8m미만","46.92","460","201502","11~20","6,200","1960","화지로36번길"
"강원도 철원군 철원읍 화지리","1*","단독","8m미만","83.52","493","201505","1~10","12,000","1996","화지로"
"강원도 철원군 철원읍 화지리","8**","단독","8m미만","84.82","497","201505","1~10","14,000","1996","화지로36번길"
"강원도 철원군 철원읍 화지리","4**","단독","8m미만","82.64","507","201502","1~10","12,800","1994","금학로363번길"
"강원도 철원군 철원읍 화지리","3**","단독","8m미만","193.24","642","201503","1~10","19,000","1999","금학로433번길"
