"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 태백시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 태백시 통동","1**","단독","8m미만","119.7","460.5","201606","21~30","7,780","1982","솔안길"
"강원도 태백시 하사미동","5**","단독","8m미만","91.95","303","201603","21~31","1,900","1998","귀네미1길"
"강원도 태백시 혈동","9*","단독","8m미만","59.37","384","201610","11~20","2,000","1950","사내골길"
"강원도 태백시 화전동","*","단독","8m미만","40.32","53","201605","21~31","3,500","1984","외솔배기1길"
"강원도 태백시 화전동","2*","단독","8m미만","129.6","103","201608","11~20","3,400","1996","전나무길"
"강원도 태백시 화전동","2*","단독","8m미만","17.26","108","201605","21~31","2,000","1959","수아밭1길"
"강원도 태백시 화전동","6*","단독","8m미만","40.5","123","201610","21~31","4,000","1996","효자길"
"강원도 태백시 화전동","1**","단독","8m미만","96.09","805","201603","1~10","10,628","2005","태백로"
"강원도 태백시 황지동","2**","단독","8m미만","21.85","30","201609","21~30","1,000","1983","장수길"
"강원도 태백시 황지동","7*","단독","8m미만","45.36","63","201607","11~20","2,670","1984","문화로3길"
"강원도 태백시 황지동","3*","단독","8m미만","43.14","73","201611","1~10","11,700","1996","시장안1길"
"강원도 태백시 황지동","3**","단독","8m미만","46.8","79","201602","21~29","3,800","1983","엄나무정2길"
"강원도 태백시 황지동","6**","단독","8m미만","39.18","80","201602","21~29","1,600","1984","엄나무정3길"
"강원도 태백시 황지동","1*","단독","8m미만","40.5","83","201601","11~20","3,300","1972","황지북2길"
"강원도 태백시 황지동","3**","단독","8m미만","40.5","83","201604","1~10","2,900","1972","삼수1길"
"강원도 태백시 황지동","2**","단독","12m미만","99.6","84.5","201604","1~10","35,000","1996","황지로"
"강원도 태백시 황지동","2*","단독","12m미만","100.15","98.11","201606","11~20","13,134","1985","서황지로"
"강원도 태백시 황지동","2*","단독","8m미만","66.5","106","201610","11~20","4,500","1996","서황지로"
"강원도 태백시 황지동","2**","단독","8m미만","63.16","108","201607","21~31","4,450","2015","황지로"
"강원도 태백시 황지동","3*","단독","8m미만","52.89","109","201608","1~10","25,500","1996","시장안1길"
"강원도 태백시 황지동","*","단독","8m미만","47.04","111","201607","1~10","1,000","1984","바람부리길"
"강원도 태백시 황지동","2**","단독","8m미만","48.58","116","201603","21~31","4,000","1983","중앙벗1길"
"강원도 태백시 황지동","4*","단독","8m미만","95.8","130","201607","1~10","15,000","1996","황지연못길"
"강원도 태백시 황지동","2**","단독","12m미만","153","140","201609","1~10","16,500","1980","황지로"
"강원도 태백시 황지동","1**","단독","8m미만","71.18","142","201607","21~31","4,000","1984","함태1길"
"강원도 태백시 황지동","2*","단독","8m미만","110","156","201610","1~10","5,000","1996","강원남부로"
"강원도 태백시 황지동","2**","단독","12m미만","35.31","162","201604","11~20","7,100","1982","황연5길"
"강원도 태백시 황지동","1*","단독","8m미만","81.83","162","201609","1~10","4,200","1995","연지로38번길"
"강원도 태백시 황지동","3*","단독","8m미만","83.2","166","201608","1~10","10,000","1985","새시장1길"
"강원도 태백시 황지동","4*","단독","8m미만","176.8","205","201609","21~30","13,000","1997","문예1길"
"강원도 태백시 황지동","4*","단독","8m미만","111.11","214","201602","1~10","16,200","1995","문예1길"
"강원도 태백시 황지동","5**","단독","12m미만","191","260","201610","11~20","17,200","1996","오투로"
"강원도 태백시 황지동","4**","단독","8m미만","277.31","275","201601","1~10","31,500","2005","고요숲길"
"강원도 태백시 황지동","1**","단독","8m미만","64.44","301","201603","21~31","16,500","1986","고원로"
"강원도 태백시 황지동","4*","단독","8m미만","204.93","386","201610","1~10","32,500","1993","문예1길"
"강원도 태백시 황지동","4**","단독","12m미만","163.44","400","201609","21~30","33,000","2011","서학1길"
"강원도 태백시 황지동","7*","단독","8m미만","459.54","433.3","201603","1~10","37,952","2007","황지로"
"강원도 태백시 황지동","5*","단독","25m미만","359","571","201610","21~31","45,000","1999","번영로"
