"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 춘천시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 춘천시 교동","1**","단독","12m미만","173.88","194","201604","1~10","22,000","1993","삭주로70번길"
"강원도 춘천시 교동","1**","단독","8m미만","79.25","195.4","201607","11~20","20,300","1973","교동길9번길"
"강원도 춘천시 교동","1**","단독","8m미만","39.63","201","201609","21~30","13,300","1955","교동길18번길"
"강원도 춘천시 교동","1**","단독","8m미만","72.25","204","201606","1~10","8,000","1978","춘천로213번길"
"강원도 춘천시 교동","1**","단독","8m미만","94.3","221.1","201606","21~30","18,300","1976","교동길9번길"
"강원도 춘천시 교동","1*","단독","8m미만","42.05","231","201603","11~20","11,300","1958","삭주로47번길"
"강원도 춘천시 교동","9*","단독","8m미만","74.16","255","201606","1~10","23,000","1979","삭주로47번길"
"강원도 춘천시 교동","1**","단독","25m미만","79.32","255.3","201603","21~31","17,400","1977","성심로"
"강원도 춘천시 교동","9*","단독","8m미만","149.81","284","201611","11~20","22,400","1989","향교뒷길"
"강원도 춘천시 교동","1**","단독","8m미만","170.95","287","201601","11~20","29,000","1988","전원안길"
"강원도 춘천시 교동","9*","단독","8m미만","511.43","306.2","201601","21~31","47,000","1999","교동길18번길"
"강원도 춘천시 교동","1**","단독","12m미만","67.2","349.6","201604","21~30","20,000","1975","교동길"
"강원도 춘천시 교동","1*","단독","8m미만","34.28","367","201609","1~10","12,800","1980","삭주로47번길"
"강원도 춘천시 교동","1*","단독","8m미만","81.6","387","201603","11~20","20,000","1993","삭주로47번길"
"강원도 춘천시 교동","1*","단독","8m미만","101.43","397","201601","11~20","12,200","1965","삭주로47번길"
"강원도 춘천시 교동","9*","단독","8m미만","95.1","506","201606","11~20","18,500","1960","삭주로"
"강원도 춘천시 교동","1**","단독","12m미만","139.41","763.5","201603","21~31","70,000","1979","null"
"강원도 춘천시 근화동","8**","단독","8m미만","46.48","77.4","201601","11~20","6,400","1980","소양로177번길"
"강원도 춘천시 근화동","7**","단독","8m미만","34.53","93.1","201608","21~31","5,000","1974","중앙로166번길"
"강원도 춘천시 근화동","4**","단독","-","39.98","96","201611","21~30","2,300","1965","공지로"
"강원도 춘천시 근화동","7**","단독","12m미만","44.28","120.6","201604","21~30","10,000","1975","공지로"
"강원도 춘천시 근화동","2**","단독","8m미만","56.38","135.9","201612","11~20","9,500","1976","공지로441번길"
"강원도 춘천시 근화동","8**","단독","8m미만","13.98","145.3","201607","11~20","9,500","1952","소양로183번길"
"강원도 춘천시 근화동","7**","단독","8m미만","69.8","150.3","201611","11~20","24,000","1979","공지로439번길"
"강원도 춘천시 근화동","2**","단독","8m미만","270.62","150.4","201610","11~20","34,900","1995","공지로441번길"
"강원도 춘천시 근화동","7**","단독","8m미만","166.32","154","201605","21~31","19,000","1990","공지로"
"강원도 춘천시 근화동","7**","단독","12m미만","59.4","160.1","201603","11~20","12,600","1976","가연길5번길"
"강원도 춘천시 근화동","7**","단독","12m미만","59.4","160.1","201606","1~10","13,000","1976","가연길5번길"
"강원도 춘천시 근화동","7**","단독","12m미만","59.4","160.1","201607","21~31","20,000","1970","가연길5번길"
"강원도 춘천시 근화동","2**","단독","12m미만","89.71","161.7","201605","1~10","24,500","1976","근화길15번길"
"강원도 춘천시 근화동","7**","단독","8m미만","95.01","181.7","201605","1~10","18,592","1981","가연길5번길"
"강원도 춘천시 근화동","7**","단독","12m미만","125.22","198","201605","21~31","25,800","1983","영서로2452번길"
"강원도 춘천시 근화동","7**","단독","25m미만","84.96","200.5","201612","21~31","28,500","1976","소양로"
"강원도 춘천시 근화동","7**","단독","8m미만","160.25","327","201610","1~10","36,500","1982","가연길5번길"
"강원도 춘천시 낙원동","1**","단독","8m미만","27.27","89.3","201603","11~20","7,130","1955","중앙로106번길"
"강원도 춘천시 낙원동","1**","단독","12m미만","59.5","98.3","201605","1~10","9,900","1959","가연길16번길"
"강원도 춘천시 남면 가정리","8**","단독","8m미만","69.31","88.5","201609","1~10","4,100","null","충효로"
"강원도 춘천시 남면 가정리","9**","단독","8m미만","194.55","600","201610","1~10","46,500","2006","박암관천길"
"강원도 춘천시 남면 가정리","9**","단독","8m미만","86.73","633","201610","1~10","47,400","1996","박암관천길"
"강원도 춘천시 남면 관천리","4**","단독","8m미만","136.26","660","201605","11~20","20,000","1997","가옹개길"
"강원도 춘천시 남면 박암리","5**","단독","8m미만","90","330","201603","11~20","11,007","1992","박암관천길"
"강원도 춘천시 남면 박암리","5**","단독","12m미만","84.8","421","201603","11~20","14,762","1990","박암관천길"
"강원도 춘천시 남면 한덕리","4**","다가구","8m미만","368.86","475","201606","1~10","25,000","2009","null"
"강원도 춘천시 남면 한덕리","4**","다가구","8m미만","296.4","485","201605","21~31","28,500","2009","한덕발산길"
"강원도 춘천시 남면 한덕리","4**","단독","8m미만","84","331","201609","1~10","21,400","1995","null"
"강원도 춘천시 남면 후동리","3**","단독","12m미만","72","309","201604","21~30","7,447","2003","소주고개로"
"강원도 춘천시 남산면 강촌리","6**","다가구","12m미만","670.28","146","201605","11~20","55,000","1997","강촌로"
"강원도 춘천시 남산면 강촌리","3**","단독","8m미만","127.85","132","201605","21~31","22,000","1996","강촌로"
"강원도 춘천시 남산면 강촌리","5**","단독","8m미만","246.66","294","201603","11~20","33,000","2005","오양골1길"
"강원도 춘천시 남산면 강촌리","1**","단독","8m미만","713.77","1452","201607","21~31","94,623","2010","말골길"
"강원도 춘천시 남산면 방곡리","5**","다가구","8m미만","252.88","1565","201607","11~20","37,000","2012","갯골길"
"강원도 춘천시 남산면 방곡리","3**","단독","8m미만","201.84","351","201604","1~10","18,700","1989","갯골길"
"강원도 춘천시 남산면 방곡리","*","단독","8m미만","213.33","722","201611","21~30","29,600","2014","풀무골길"
"강원도 춘천시 남산면 방곡리","1**","단독","8m미만","98.82","981","201612","11~20","12,500","2013","보매기1길"
"강원도 춘천시 남산면 방하리","4**","단독","8m미만","168.57","436","201612","1~10","21,700","2000","방하로"
"강원도 춘천시 남산면 백양리","1**","다가구","8m미만","229.08","351","201609","21~30","14,600","2012","서백길"
"강원도 춘천시 남산면 백양리","1**","다가구","8m미만","229.08","370","201611","11~20","24,765","2012","서백길"
"강원도 춘천시 남산면 백양리","3**","단독","8m미만","73.92","198","201608","1~10","14,400","2012","서백길"
"강원도 춘천시 남산면 백양리","1**","단독","8m미만","229.52","353","201611","11~20","29,710","2012","서백길"
"강원도 춘천시 남산면 백양리","2**","단독","8m미만","66.39","387","201606","1~10","13,200","2012","서백3길"
"강원도 춘천시 남산면 산수리","3**","단독","8m미만","211.92","1153","201608","21~31","22,064","1940","홍천강변길"
"강원도 춘천시 남산면 서천리","3**","다가구","8m미만","235.55","628","201609","1~10","36,830","2009","서천길"
"강원도 춘천시 남산면 서천리","5**","다가구","8m미만","177.52","675","201612","21~31","44,787","2007","서천길"
"강원도 춘천시 남산면 서천리","5**","단독","8m미만","363.68","800","201604","11~20","45,316","1999","서천길"
"강원도 춘천시 남산면 수동리","1**","단독","-","28.48","232","201607","1~10","3,600","2016","동촌로"
"강원도 춘천시 남산면 창촌리","4**","다가구","8m미만","605.47","701","201605","21~31","7,933","2010","소주고개로"
"강원도 춘천시 남산면 행촌리","8*","단독","8m미만","72","341","201606","21~30","14,000","1995","봉의텃골길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","186.35","191.1","201608","11~20","30,000","2010","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","354.92","209.8","201608","21~31","45,000","2005","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","334.36","210","201607","11~20","54,400","2010","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","339.76","210","201610","21~31","61,000","2003","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","368.9","210","201608","21~31","63,800","2005","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","357.3","218.3","201611","11~20","48,000","2005","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","381.6","218.4","201609","11~20","56,000","2008","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","369.65","218.5","201612","1~10","65,000","2006","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","344.36","221","201604","21~30","59,000","2008","거두택지길14번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","346.11","221","201607","21~31","62,000","2008","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","383.5","221","201610","11~20","51,500","2004","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","355.88","221.2","201608","11~20","56,800","2010","거두택지길14번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","387.75","221.2","201609","1~10","50,800","2004","거두택지길14번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","240.36","221.9","201605","21~31","30,800","2003","거두택지길14번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","356.25","223.1","201604","11~20","56,000","2010","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","365","223.1","201606","1~10","47,000","2005","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","359.18","223.3","201604","21~30","55,000","2011","거두택지길4번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","378.37","227.8","201606","21~30","65,500","2012","거두택지길44번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","369.96","230.9","201608","21~31","73,000","2012","외솔길19번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","414.06","231","201605","21~31","50,000","2004","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","414","231.1","201606","1~10","51,000","2006","거두택지길26번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","368.62","231.3","201612","21~31","79,000","2014","외솔길19번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","372.66","231.4","201606","1~10","52,500","2009","거두택지길4번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","390.74","239.6","201607","1~10","76,000","2016","춘천순환로"
"강원도 춘천시 동내면 거두리","1***","다가구","8m미만","329.43","239.9","201606","21~30","67,000","2013","외솔길19번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","382.68","239.9","201611","21~30","71,300","2015","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","369.38","240.3","201608","1~10","55,000","2007","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","399.06","243.5","201610","11~20","73,000","2016","거두택지길44번길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","412.26","243.9","201604","21~30","60,000","2010","외솔길19번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","425.12","245.7","201607","21~31","69,400","2011","거두택지길26번길"
"강원도 춘천시 동내면 거두리","1***","다가구","25m미만","389.03","251.9","201607","21~31","84,000","2012","거두택지길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","390.21","253.7","201604","21~30","70,000","2012","거두택지길"
"강원도 춘천시 동내면 거두리","1***","다가구","12m미만","443.29","277.2","201607","21~31","68,900","2011","거두택지길44번길"
"강원도 춘천시 동내면 거두리","9**","다가구","12m미만","479","278.5","201611","21~30","60,000","2004","거두택지길26번길"
"강원도 춘천시 동내면 거두리","8**","다가구","8m미만","491.76","637","201609","1~10","89,211","2013","외솔길19번길"
"강원도 춘천시 동내면 거두리","9*","단독","8m미만","88.19","156.5","201603","11~20","16,611","2014","거두길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","352.02","210","201608","1~10","43,000","2004","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","364.9","213.8","201611","1~10","58,300","2003","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","369.34","218.2","201608","1~10","60,000","2008","춘천순환로94번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","360.63","221.1","201608","1~10","65,000","2012","춘천순환로72번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","359.88","221.2","201601","1~10","55,000","2009","거두택지길14번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","399.84","224","201601","21~31","46,800","2004","거두택지길4번길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","375.66","231.8","201603","11~20","57,500","2011","외솔길19번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","180.48","233.9","201603","11~20","26,000","2005","거두택지길26번길"
"강원도 춘천시 동내면 거두리","9**","단독","12m미만","378.4","239.4","201606","1~10","60,000","2015","거두택지길4번길"
"강원도 춘천시 동내면 거두리","9**","단독","25m미만","405.21","239.4","201612","1~10","86,000","2003","거두택지길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","384.54","249","201608","21~31","66,000","2012","거두택지길44번길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","407.07","249.8","201604","1~10","80,000","2011","거두택지길"
"강원도 춘천시 동내면 거두리","4**","단독","12m미만","336.47","253","201607","11~20","26,000","1995","거두길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","99","253.7","201608","21~31","31,000","2010","거두택지길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","417.27","255.6","201608","21~31","83,000","2010","거두택지길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","441.72","260.7","201610","1~10","57,000","2011","거두택지길44번길"
"강원도 춘천시 동내면 거두리","1***","단독","-","411.68","261.3","201602","1~10","62,500","2010","null"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","132.89","263.3","201609","21~30","37,500","2011","외솔길19번길"
"강원도 춘천시 동내면 거두리","1***","단독","12m미만","271.67","282.2","201607","11~20","64,000","2011","외솔길19번길"
"강원도 춘천시 동내면 거두리","9*","단독","8m미만","92.9","326","201601","11~20","18,620","2014","거두길"
"강원도 춘천시 동내면 거두리","1**","단독","8m미만","110.84","382","201604","11~20","14,000","1977","거두길"
"강원도 춘천시 동내면 거두리","1**","단독","8m미만","132.36","630","201605","11~20","27,504","2012","금촌로"
"강원도 춘천시 동내면 거두리","4**","단독","8m미만","327.63","1032","201603","21~31","52,179","2014","순환대로"
"강원도 춘천시 동내면 고은리","1**","단독","8m미만","99.44","330","201609","11~20","26,600","2016","동내로"
"강원도 춘천시 동내면 고은리","1**","단독","8m미만","90.06","496","201612","21~31","27,900","2011","동내로"
"강원도 춘천시 동내면 고은리","3**","단독","-","99.36","497","201602","1~10","21,000","1995","고은길"
"강원도 춘천시 동내면 고은리","2**","단독","8m미만","87.6","512","201612","11~20","21,000","null","동내로"
"강원도 춘천시 동내면 고은리","3*","단독","8m미만","116.22","622","201601","11~20","26,937","2012","동내로"
"강원도 춘천시 동내면 사암리","5**","다가구","8m미만","46.4","236","201603","21~31","8,974","2014","대룡산길"
"강원도 춘천시 동내면 사암리","5**","단독","8m미만","92.15","236","201611","11~20","17,600","2014","대룡산길"
"강원도 춘천시 동내면 사암리","3**","단독","8m미만","35.91","255","201602","21~29","7,150","2006","대룡산길"
"강원도 춘천시 동내면 사암리","1***","단독","8m미만","222.61","340","201611","1~10","6,310","2001","점말길"
"강원도 춘천시 동내면 신촌리","4**","단독","8m미만","55.02","122","201608","1~10","6,700","1962","향군1길"
"강원도 춘천시 동내면 신촌리","3**","단독","8m미만","31.74","152","201609","11~20","7,500","1964","향군1길"
"강원도 춘천시 동내면 신촌리","2**","단독","-","161.74","430","201606","11~20","33,770","2016","금촌로"
"강원도 춘천시 동내면 신촌리","2**","단독","-","180.08","496","201606","21~30","36,000","2016","금촌로"
"강원도 춘천시 동내면 신촌리","3**","단독","12m미만","97.68","638","201602","21~29","18,485","2005","동내로"
"강원도 춘천시 동내면 신촌리","1*","단독","8m미만","174.07","915","201609","11~20","44,300","2014","금촌로"
"강원도 춘천시 동내면 학곡리","3**","단독","8m미만","195.21","138","201601","11~20","27,000","2001","학곡서2길"
"강원도 춘천시 동내면 학곡리","2**","단독","8m미만","26.94","195","201606","1~10","10,000","1955","학곡서길"
"강원도 춘천시 동내면 학곡리","2**","단독","8m미만","98","201","201609","21~30","14,270","2004","학곡서3길"
"강원도 춘천시 동내면 학곡리","1**","단독","8m미만","86.65","214","201607","1~10","12,000","1995","학곡서3길"
"강원도 춘천시 동내면 학곡리","2**","단독","8m미만","114.9","263","201612","11~20","12,000","2009","학곡서길"
"강원도 춘천시 동내면 학곡리","3**","단독","8m미만","261.48","268","201602","11~20","22,000","1997","학곡서길"
"강원도 춘천시 동내면 학곡리","1**","단독","-","94.92","316","201610","21~31","17,140","2016","학곡서3길"
"강원도 춘천시 동내면 학곡리","1**","단독","-","99.51","338","201610","21~31","17,672","2016","학곡서3길"
"강원도 춘천시 동내면 학곡리","2**","단독","8m미만","162","367","201610","21~31","21,000","1987","학곡서3길"
"강원도 춘천시 동내면 학곡리","1**","단독","8m미만","44.81","420","201608","11~20","14,700","1976","점말길"
"강원도 춘천시 동내면 학곡리","2**","단독","8m미만","48.6","600","201606","1~10","35,000","1999","학곡서길"
"강원도 춘천시 동내면 학곡리","1**","단독","8m미만","92.6","641","201610","11~20","27,000","2007","학곡서3길"
"강원도 춘천시 동내면 학곡리","1**","단독","8m미만","129.01","647","201605","21~31","19,000","1980","원창고개길"
"강원도 춘천시 동내면 학곡리","1**","단독","8m미만","180.56","1103","201604","11~20","32,300","1988","학곡서3길"
"강원도 춘천시 동면 감정리","1**","단독","8m미만","264.39","536","201601","11~20","8,000","1989","구룡당길"
"강원도 춘천시 동면 감정리","1**","단독","8m미만","99.31","564","201607","21~31","24,200","2014","버들숲길"
"강원도 춘천시 동면 감정리","2**","단독","8m미만","82.56","579","201603","11~20","13,500","2005","가락재로"
"강원도 춘천시 동면 감정리","5**","단독","8m미만","95.32","596","201604","21~30","24,100","2015","구룡당길"
"강원도 춘천시 동면 감정리","5**","단독","8m미만","111.11","779","201601","1~10","21,100","2015","구룡당길"
"강원도 춘천시 동면 감정리","5**","단독","8m미만","211.93","987","201603","21~31","84,200","2011","연산골길"
"강원도 춘천시 동면 만천리","7*","단독","12m미만","91.8","164","201603","1~10","7,200","1992","금촌로"
"강원도 춘천시 동면 만천리","3**","단독","8m미만","77.84","208","201602","1~10","6,000","2000","만천양지길"
"강원도 춘천시 동면 만천리","4**","단독","8m미만","195.07","214","201606","21~30","13,117","1994","도토골길"
"강원도 춘천시 동면 만천리","7**","단독","8m미만","76.88","217","201611","11~20","12,000","1955","만천양지길"
"강원도 춘천시 동면 만천리","7**","단독","8m미만","83.42","255","201607","1~10","26,000","2014","만천양지길"
"강원도 춘천시 동면 만천리","8**","단독","8m미만","539.3","356","201605","1~10","71,122","null","세실로317번길"
"강원도 춘천시 동면 만천리","3**","단독","8m미만","143.6","600","201607","11~20","35,700","2008","소당골길"
"강원도 춘천시 동면 상걸리","1**","단독","8m미만","83.13","563","201602","21~29","10,000","2012","화동길"
"강원도 춘천시 동면 월곡리","4**","단독","8m미만","86.28","421","201605","11~20","17,000","2014","금옥길"
"강원도 춘천시 동면 장학리","1***","다가구","25m미만","332.64","195.5","201607","1~10","70,000","2012","춘천로449번길"
"강원도 춘천시 동면 장학리","1***","다가구","12m미만","390.63","196.8","201603","11~20","79,000","2013","춘천로449번길"
"강원도 춘천시 동면 장학리","1***","다가구","12m미만","444.66","224","201609","11~20","94,500","2014","춘천로449번길"
"강원도 춘천시 동면 장학리","9**","다가구","12m미만","415.3","232.1","201608","1~10","85,500","2013","춘천로449번길"
"강원도 춘천시 동면 장학리","1***","다가구","25m미만","390.68","235.4","201603","21~31","120,000","2014","춘천로449번길"
"강원도 춘천시 동면 장학리","9**","다가구","12m미만","336.36","239.5","201608","21~31","78,300","2014","춘천로449번길"
"강원도 춘천시 동면 장학리","1***","다가구","25m미만","412.71","240.5","201602","21~29","120,000","2014","춘천로449번길"
"강원도 춘천시 동면 장학리","8**","다가구","12m미만","580.64","295","201610","11~20","81,181","2016","뒷들길"
"강원도 춘천시 동면 장학리","2**","단독","8m미만","103.47","679","201605","21~31","10,500","1987","춘천로"
"강원도 춘천시 동면 장학리","6**","단독","8m미만","207.74","772","201610","1~10","20,000","1999","하일길"
"강원도 춘천시 동면 장학리","6**","단독","8m미만","212.34","800","201606","1~10","49,000","1999","춘천순환로"
"강원도 춘천시 동면 품걸리","3**","단독","8m미만","221.48","547","201604","11~20","9,458","1998","품걸길"
"강원도 춘천시 동산면 군자리","6**","단독","8m미만","649.29","1200","201603","11~20","84,583","2012","새술막길"
"강원도 춘천시 동산면 군자리","6**","단독","8m미만","646.96","1437","201603","11~20","86,597","2012","새술막길"
"강원도 춘천시 동산면 원창리","1**","단독","8m미만","82.6","526","201610","21~31","16,500","2007","매네미길"
"강원도 춘천시 동산면 원창리","7**","단독","8m미만","73.21","595","201609","21~30","17,000","2014","가지울길"
"강원도 춘천시 봉의동","1**","단독","8m미만","86.22","88.5","201602","21~29","5,319","null","null"
